@RELATION teste2

@ATTRIBUTE value1 NUMERIC
@ATTRIBUTE value2 NUMERIC
@ATTRIBUTE value3 NUMERIC
@ATTRIBUTE class  {1,2,3}

@data
1.1662359,0.42440133,1.6367138,1
-2.148109,-2.2349322,5.0442194,2
-0.99186348,2.2953784,1.9333672,2
6.8992932,-4.8749186,-5.6620859,3
-2.029498,0.81923384,1.560598,2
5.1932829,1.2568939,-3.1034946,1
2.7965465,1.4109423,8.046076299999999,1
3.9018767,-10.261632,-1.3016643,3
2.2560916,4.4869364,5.2181479,1
-1.2483852,0.63480634,4.660708,2
4.2232431,4.3033496,0.051942765,1
-2.7899782,-0.70985121,2.4746652,2
-1.0652482,3.0516069,4.9449119,2
2.3737238,4.0999951,8.0662077,1
4.5324579,4.7670529,-0.63224586,1
5.3215512,-8.3243373,-6.5818946,3
3.0506746,-1.2773224,-4.7560348,1
4.3215218,-6.0644108,-2.3471948,3
2.5358653,2.5268196,3.5518067,1
-1.2642713,5.5586075,3.0792878,2
2.7025157,3.3813898,3.3176444,1
-4.0738481,-1.5557931,1.1462216,2
-3.8749331,0.5574565,3.4070979,2
-1.1088025,0.78263415,2.7333253,2
4.2423787,0.6965714,-2.0988081,1
3.2072956,-0.72495917,2.8146775,1
3.2996317,2.2959122,-0.34274911,1
2.5105401,2.6588757,0.62479775,1
2.8362818,3.421874,4.641426,1
2.5079152,3.2488318,2.3143308,1
3.8197475,1.1107933,-1.6372885,1
2.3387794,-5.7820009,2.1833517,3
-1.2654773,0.765263,6.5059,2
5.1063707,-6.2975535,-3.1901276,3
4.778037,-6.80954,-4.6487178,3
5.1760976,-3.3257991,-1.2462617,3
-3.7446641,3.6959448,10.050747,2
-1.2181898,2.4798322,0.99586295,2
2.5991721,-1.8027692,-1.6197823,1
-1.1614566,4.4565805,4.6408064,2
2.2575952,3.3573634,3.0163833,1
-1.4958674,3.7962308,4.3804325,2
3.5651115,1.6139325,-3.7882666,1
4.535531,-6.0868365,-1.2971232,3
-2.5810723,1.9165588,4.2210287,2
3.7572179,-5.2774025,-0.52781408,3
3.4650416,1.2390236,1.0913552,1
4.7571436,4.033215,1.8580968,1
2.9964451,1.5866064,1.8187922,1
5.4315912,-6.6331494,-3.6916331,3
6.4720357,-3.4111631,-2.585948,3
-1.3387867,1.3253478,5.6981572,2
-2.1570475,-0.24826714,8.302712,2
-2.8987258,-0.97267918,10.053537,2
7.1302493,-4.7444263,-6.1247641,3
-1.9666157,0.66182283,0.58445948,2
-0.39640526,1.1564052,5.5527428,2
-1.1071548,2.3423599,3.8680595,2
4.8587002,-7.1790944,-4.5401456,3
4.3885879,-5.4573195,-0.0025176768,3
2.9381885,3.3329398,3.4687763,1
3.9099993,-6.649047,-5.3429904,3
5.6345937,-8.804982300000001,-5.2403731,3
4.2855559,1.1840513,0.1800314,1
2.5700218,0.71507555,-3.6320552,1
-3.5992746,0.041911214,1.38885,2
5.1589271,-1.9896042,-6.1678717,3
1.5426737,-0.78397271,1.1983128,1
3.0712762,-9.0658975,2.5931674,3
3.9300606,2.8339032,-1.1279461,1
4.0092118,-7.4079334,0.90286986,3
3.3540472,5.6066646,0.21897111,1
-2.9230912,-0.30385206,5.448267,2
6.8994904,-0.93634315,-5.2637109,3
2.4170208,2.245778,-0.22918271,1
2.6750111,1.3440314,-0.29629816,1
-0.61943379,6.4597993,-0.82213912,2
4.9856272,2.4137395,-0.021976074,1
2.9596189,2.8308685,6.6480591,1
-0.402492,2.0688132,4.7000957,2
5.7624604,-8.3182364,-5.3813128,3
4.282933,-4.5975663,-7.1457103,3
-3.1302331,1.3992131,5.4480567,2
-2.1403196,1.9983927,-0.78516654,2
6.3629347,-1.9526297,-3.3005791,3
3.3604752,0.67101144,-2.223783,1
-1.4192823,0.62941588,12.153193,2
-1.873419,5.1937581,5.7486769,2
6.7322202,-6.6169335,-7.5075682,3
0.37753279,4.1372989,-2.9449764,2
5.5831134,-3.1319782,-6.1861856,3
-1.5949548,3.4753822,3.7738041,2
-0.64579447,3.6994669,3.0231597,2
5.5022333,-5.6433248,-4.1869963,3
4.6136632,-5.0513649,1.2764792,3
-2.2827717,1.939882,6.8255024,2
3.7499209,5.4768564,1.1302679,1
3.0726075,-6.9077098,-2.4071939,3
4.7681456,-5.3936836,-3.9114243,3
2.9130224,2.4590608,6.1776509,1
1.0736586,-3.9903806,4.5029802,1
2.9003367,-1.5159993,3.7725734,1
4.1421539,-11.200571,-5.2996886,3
-2.9116821,4.5713691,10.487107,2
4.1170394,-7.7857561,-2.8773626,3
5.8319879,-4.8574909,-3.7420657,3
4.8459649,-5.6553984,-6.8092141,3
4.0345085,2.9213003,-8.891535299999999,1
-1.5854888,3.7702654,3.7207308,2
3.4682626,-0.86126644,0.40927371,1
2.5102032,2.4753402,7.2389,1
-2.0050062,2.4142268,4.9674101,2
2.2589844,-0.37383139,-0.43997103,1
2.8554395,2.4100564,2.3999883,1
-2.7675378,-1.9769095,2.839855,2
-3.169129,-1.8627447,12.563141,2
5.8650492,-7.0805826,-7.2388319,3
-2.2957253,2.009295,3.2276723,2
4.8938486,-4.2409069,-4.572666,3
-3.9793949,-2.2843284,6.7324402,2
-0.63346789,5.1731648,3.9094268,2
4.3043997,-4.148745,-10.202596,3
4.9425054,-5.6108893,4.0096746,3
2.1198511,5.5753277,-2.7588559,1
5.5718754,-1.8228316,-4.7210376,3
2.1679205,3.2791487,-1.1880856,1
4.7015987,2.9072279,0.31070832,1
3.7799821,-6.4940308,-3.4648941,3
0.067569138,1.1855027,0.26534911,2
4.3813226,-5.0251291,-3.0907386,3
6.9409512,0.52434219,0.73506388,3
2.2320075,-0.12121887,0.30386176,1
-2.3755208,4.3222191,6.4608866,2
1.5953375,1.9215932,4.7240287,1
2.0918,-0.12044981,5.7902489,1
-1.0962826,2.3714973,2.39755,2
3.0004563,0.16490673,1.607916,1
-1.7398926,-1.1547888,10.010908,2
-2.9025348,2.7650639,5.2743746,2
2.622466,1.1194847,1.3215319,1
-0.8032639,2.5781493,3.9620407,2
5.1226256,-6.5163288,-3.3011029,3
6.4589328,-7.947485,-3.5682641,3
2.2844609,-1.3340001,-2.3929624,1
-1.3351629,0.29368891,3.1391188,2
5.4797347,3.761031,0.9579815699999999,1
2.4512797,1.3811783,1.1752546,1
4.6377625,-6.6186296,-2.717829,3
-1.5911729,-0.82455063,1.8871175,2
5.2390384,3.8304625,-1.0062071,1
-2.0003125,-0.051034921,-0.32119313,2
-1.0680597,3.2807463,4.2034992,2
-2.660607,-1.1551501,5.5555854,2
-1.6674184,1.0299897,3.5036339,2
5.2975749,-5.3618576,1.8389878,3
4.1827126,0.24066491,-0.134718,1
-2.2979745,3.0401788,5.8743366,2
5.2384918,-3.3801124,-6.3744428,3
4.6561973,-6.7686486,-6.4073178,3
3.1732927,-1.2370238,2.2774267,1
2.9638548,0.9704670399999999,2.4415024,1
3.2535222,-6.8602271,-2.3988763,3
-3.2340101,2.4531908,2.4360757,2
5.1884182,-8.3662774,-6.8419609,3
3.7155588,-0.55658612,-5.494727,1
1.5914919,1.2004239,-0.63989235,1
5.7245806,2.2341685,-2.8056963,1
5.7711012,-7.7288615,-5.5586109,3
2.8682558,4.4492933,0.9026422,1
-2.7285911,3.2564799,6.3095603,2
4.6594933,-7.5144206,-8.140464,3
-2.680909,-0.59912659,5.7873156,2
2.4934323,5.1099828,-1.2809899,1
4.5550453,-7.6018043,-4.1020159,3
2.8055537,2.76601,2.2502774,1
4.0331724,-9.4643151,-5.0340812,3
6.1678487,-4.0822379,-9.2756224,3
-2.4513869,-0.6129455700000001,8.113997400000001,2
3.4154574,1.6174939,0.40863908,1
-1.6809282,1.5792917,1.5960491,2
-1.3655275,1.6989058,3.1052742,2
-1.939745,3.8683125,3.5780793,2
0.7550741,1.3767327,3.6793455,1
3.2915629,-6.2966392,-3.3218022,3
3.5457776,1.0098434,2.1356936,1
2.4748628,1.0771053,5.3847638,1
3.3525659,2.6954355,1.5895962,1
4.3889443,-5.6529562,-4.6652808,3
2.737259,0.20576813,0.65471401,1
4.4484432,-4.887498,-6.2944352,3
5.7265867,-3.3550221,-4.9861742,3
3.1483,6.530471,3.1847538,1
4.0154105,-6.9967578,-5.2794989,3
3.8137273,4.2428016,-0.63001496,1
6.5042899,-3.0279837,-9.058640499999999,3
2.1039477,2.2088105,-1.6639536,1
5.1104747,-5.9520487,-1.9505623,3
1.6477296,1.5499935,2.6388122,1
-1.3762148,3.6499549,5.5343952,2
3.5378096,3.2756101,-1.5666763,1
5.1591494,-6.167981,-6.1579602,3
-2.5658708,2.6665453,8.486072699999999,2
-1.8312904,1.5395848,4.7202826,2
4.7813303,-4.7214737,2.3419677,3
5.922842,-3.9609547,-7.1737123,3
5.340768,-6.3816385,-7.0581945,3
2.9850607,3.8462052,-3.8334958,1
6.5562619,-4.0605251,-7.2188401,3
5.5615245,-8.453314000000001,-9.098918899999999,3
3.8979199,0.94393527,-2.7286903,1
-1.671067,2.6584,8.925682500000001,2
-3.5565564,1.188597,3.739157,2
-1.6438593,3.4036135,3.6598323,2
2.2118361,1.348076,2.9798152,1
-2.3569612,3.4529115,6.8597331,2
3.3719732,-0.31108391,-1.258711,1
2.8808575,3.9231606,0.83695328,1
2.6155626,3.1788091,-0.57259923,1
2.0369505,0.94059346,-1.8932201,1
-2.7849785,0.085998477,4.0924305,2
-0.32723175,2.7720328,5.7906763,2
-1.9810444,7.3439346,5.9390361,2
5.7471826,-4.9609384,-0.63755312,3
-1.4367165,3.4466951,3.6559389,2
5.6189773,-7.4927772,-4.7946234,3
3.7990731,-7.02158,-4.8399641,3
-0.40449945,1.1431294,1.3408977,2
3.3196693,2.4986094,2.9516408,1
6.777029,-3.2932831,-0.42732587,3
-2.7035457,2.8255522,0.18579217,2
3.6677949,5.6171292,3.7531465,1
4.7969354,-7.4208696,0.35275629,3
3.0842637,5.5687796,4.86081,1
-1.5249812,1.9883399,0.91537514,2
6.2333945,-3.5111243,-6.373575,3
5.552552,-5.0604271,-0.90661737,3
-1.1510946,2.5031652,1.2703471,2
4.9311681,-7.6019531,-5.7972871,3
6.1178754,-3.4900418,-11.968456,3
1.2711712,6.3243979,-3.598203,2
1.7188275,-1.8826358,1.6308965,1
2.420125,2.3639954,-1.0435623,1
4.3617672,0.97851202,-1.1487659,1
4.330745,-3.2146306,-3.7356624,3
1.2105879,-3.8009483,-0.81982878,1
5.3406237,-5.720367,-1.5369727,3
4.1143162,1.8690152,0.29644324,1
-2.382824,-0.62336,1.1085263,2
1.051515,2.7837622,3.9899668,1
3.582257,5.4284561,0.20806202,1
-3.1203146,2.1415893,4.9327562,2
3.9201337,-5.1630267,-1.0206067,3
3.7931393,1.6388899,2.3221312,1
-0.13917968,4.808053,3.3735852,2
5.4729281,-5.4315219,-2.2313875,3
5.0057289,-3.2972147,-12.11206,3
5.374642,-4.4168872,-5.0931601,3
2.8932601,-7.3815208,-3.8847609,3
5.4831959,-7.9412691,-8.9414715,3
3.2582835,3.0386426,0.77993819,1
-1.9023415,4.8042349,6.2468641,2
0.52139852,-1.1136202,4.190062,1
-3.1133044,4.7634538,5.4965727,2
6.1964155,-4.0495579,-1.5162822,3
-2.9314553,-0.008529383200000001,7.5153927,2
6.2515185,-4.8137168,-5.2415343,3
5.1614335,-6.9605049,-7.155413,3
-3.3061589,0.11693123,5.7606349,2
-1.5433032,2.8017089,4.0699225,2
4.21457,-0.21554255,-1.0437975,1
3.9692565,-6.569272,5.7775919,3
4.0962598,-6.7975723,-4.3180052,3
1.5998513,1.7726001,0.39416669,1
5.0489535,-4.4742309,-4.0184871,3
-1.4190872,1.6186736,5.4159472,2
-2.8323247,-2.1018953,6.643211,2
5.2388072,-6.2250358,0.15697547,3
-1.7542724,2.3281389,0.0071235026,2
5.9864732,-4.3708704,-3.4953655,3
1.899973,-0.9564087100000001,5.9103646,1
6.0553281,-4.9766797,-1.9630808,3
-2.3967703,2.5570813,1.7790448,2
-2.1960119,2.6488091,4.798024,2
5.4364814,-4.1053081,-3.6667741,3
5.9657243,-4.3329419,-4.1498822,3
1.6410282,0.79013286,0.31074334,1
5.7683262,-6.0823111,-4.0770422,3
5.0171004,-8.913290999999999,-1.6471358,3
4.2369577,2.5514052,0.17293136,1
3.3474635,1.32517,0.84694534,1
-1.5566795,2.8572775,10.638149,2
-3.5164519,0.98923768,3.4991198,2
3.8741066,0.84007201,3.1730869,1
1.0815976,-2.1356811,3.8298318,1
4.8303475,5.3707159,0.12358037,1
2.8089977,3.5532358,5.1678159,1
-1.7486621,1.1241643,1.9459432,2
1.3068382,-1.369351,4.3464546,1
5.8999279,-6.0846899,-7.601408,3
-2.4066248,2.6073436,8.840248600000001,2
1.5167135,2.3300247,2.685753,1
2.3741315,0.25915285,4.0896728,1
5.2189,-4.483407,-9.096852,3
2.7036136,-7.533605,-1.7068054,3
2.7367594,1.6971254,0.37454369,1
-2.8068855,2.7326624,9.025445100000001,2
3.0393363,5.4869369,4.7532432,1
4.109553,4.357024,-2.147123,1
2.9450586,1.1446109,1.1104377,1
2.5096627,1.3240507,0.81820759,1
3.7473344,3.9672301,-2.621463,1
6.3628537,-5.5793409,-2.7370327,3
-0.76020767,2.2279912,4.9272253,2
-2.8273333,4.3540351,5.2325587,2
1.2515172,2.0506461,-0.23768187,1
1.3817234,-1.3463656,1.7317044,1
4.7852765,-7.9277798,-1.3495493,3
0.34156393,5.2755125,6.4254517,2
2.7461398,-0.04776453,-4.4150916,1
6.0031523,-8.0701743,-2.5746951,3
1.7385579,-0.58743744,3.6182816,1
-2.9017198,1.6241813,5.0653092,2
-1.8822091,-1.2498356,3.8738314,2
4.6447655,-6.1439298,1.8153944,3
-1.5899282,2.7270436,-2.3699056,2
-1.5275925,2.939775,11.226394,2
2.0350746,0.97119381,4.279254,1
-3.7485693,1.2527206,4.6902933,2
5.014416,-5.7682494,-4.672393,3
3.8051028,4.393696,1.2811966,1
3.3747524,-10.628597,-4.4561291,3
4.2881979,-7.6886215,-7.2478644,3
5.419493,-4.7916139,-6.4357406,3
6.5257109,-4.5662352,-5.150968,3
-3.3706239,1.4461384,6.1365556,2
7.1351437,-5.9422722,-5.0604528,3
-1.601088,1.4607322,2.1692076,2
3.2840518,5.4109061,0.26958492,1
4.923455,-6.5583344,-5.2769,3
5.775517,-3.0274476,-2.3548868,3
-2.4885875,1.3763101,8.245661200000001,2
-2.6063477,-0.86954075,6.5240027,2
3.3699773,1.7693749,1.1826763,1
-2.0436248,-0.85188245,6.9558224,2
3.693729,0.71524844,0.46987605,1
0.09725684699999999,3.1676468,0.78119204,1
3.9782663,3.7637528,5.337776,1
6.7812502,-2.7578085,-8.8715428,3
-0.84237773,0.81915898,2.1876742,2
-1.5238441,2.7003406,3.5175418,2
2.7613319,-8.884575699999999,-2.2760167,3
1.9044672,-1.2199731,-2.8611972,1
-1.0155075,5.2528543,2.7889347,2
-0.35691655,3.6808593,2.3568507,2
4.4061337,-5.8654976,0.12441999,3
-2.9294001,-3.1461538,-0.47375582,2
4.9659981,-9.562498099999999,-2.9392147,3
3.2583608,4.6855187,1.8167826,1
5.9593589,-5.5912261,-2.0838772,3
5.6455299,-5.8695199,-6.1317789,3
2.1884745,1.4823678,-2.3635318,1
5.5359203,3.3330669,-0.78213906,1
2.2283858,-1.5215139,5.7439195,1
3.886279,-6.725859,-2.4868754,3
5.9991844,-5.4192811,-3.5959673,3
-1.5939695,3.3307244,4.8395279,2
5.222389,-8.066993699999999,-2.7716049,3
4.6409007,-6.1021588,-3.5425208,3
1.6694936,-0.90449526,4.4169951,1
5.1858609,-5.6759379,-3.2355869,3
-2.7790092,2.1772221,6.3142139,2
3.7969062,-0.062487449,5.7865154,1
3.6359579,7.0620252,5.5943403,1
2.9819074,1.5086509,1.1833955,1
4.1902218,-8.1582314,-4.9883508,3
5.4446982,-5.6355487,-6.9549763,3
-0.9178315,4.6248107,6.9405723,2
3.4464861,-0.01644553,-6.711514,1
6.082256,-5.3196676,-2.1940835,3
2.5572946,0.86436201,0.4954038,1
4.4893925,-1.925374,-6.5262677,3
6.1287676,-7.2846802,-5.3019056,3
2.9725575,3.127955,-0.35864643,1
5.1691744,-3.8116503,1.1538064,3
-1.0558156,3.7907075,6.4816785,2
4.3288326,-6.7790784,-4.771157,3
-1.4682731,3.3573922,3.2603825,2
4.388332,3.5654349,-2.0578142,1
3.3888583,-5.7565709,-5.3051688,3
2.1807602,2.0236293,0.6673908,1
1.5318759,0.38197622,5.5194153,1
3.0539777,1.9296547,0.48588146,1
3.4555352,1.3861941,0.19785622,1
2.8442117,2.4918285,4.0307579,1
4.7043293,-6.2093083,-4.3766265,3
3.14614,-6.9634403,-5.7599249,3
2.8167444,-0.38111017,-2.1809856,1
2.668267,0.16754749,0.54167546,1
-2.3097029,-0.28752553,9.571165799999999,2
-2.8834817,-1.1317034,4.5793931,2
-1.0456372,3.276268,4.4008551,2
-1.0434944,3.9719998,5.1088176,2
4.4207718,2.4871596,-4.9421235,1
-1.6523003,2.5740134,0.42326451,2
-3.3704686,1.1676565,4.8771069,2
5.869758,-5.0626382,-1.960158,3
4.7889637,-5.5115191,-2.784348,3
7.5901767,-3.1116274,-9.3503843,3
2.6037479,1.3231008,-2.4465468,1
-2.6011388,4.3787815,4.4244289,2
6.5637391,-7.2190961,-9.255080899999999,3
4.3660892,-9.5019548,-4.7322721,3
4.7982091,-5.3215263,-5.2309954,3
1.9995192,2.0127563,4.6201566,1
-3.9711277,-3.385546,7.1978657,2
3.8196451,-9.6213727,-1.5355298,3
-2.1929801,-2.370454,1.5200404,2
3.6867234,3.1424377,-1.128351,1
-2.0649878,3.5353541,6.6690989,2
2.7433898,-10.281128,1.8001705,3
6.9613145,-5.4372216,-6.875154,3
2.9283964,2.1140146,-1.6579713,1
-2.360731,-0.09477925500000001,8.562488399999999,2
-2.4566492,2.7520789,9.334557999999999,2
4.8734039,5.5601222,-1.2659135,1
4.5311217,4.3122631,-0.2939399,1
-0.63006505,4.0472731,4.1159725,2
-1.4497721,0.9271776900000001,5.2799541,2
3.1341966,-0.65106083,3.2680339,1
3.9684022,0.22088855,0.23270168,1
-0.33407916,4.7271015,1.7826899,2
2.9026865,2.4400305,7.1249877,1
4.9034393,-9.0825686,-1.6828518,3
5.25802,-7.885267,-7.0020876,3
4.6153045,6.3117286,3.6823633,1
-2.4810518,1.6188023,4.7957083,2
-2.618206,4.0844089,8.256889599999999,2
3.7605584,-6.6658122,-3.0949351,3
-1.8742993,0.5536727,6.9283709,2
-2.6155709,-1.3612649,2.9569883,2
1.9476095,2.4148063,-3.9686559,1
-2.0973056,2.6525483,7.5420965,2
1.4294456,2.7764999,3.9892711,1
4.7516931,-6.0328764,-2.4127325,3
-3.0539946,3.8327756,10.910692,2
-0.89267201,2.2530437,-0.6506641399999999,2
4.5583455,-8.769468099999999,-4.3301482,3
6.2882151,-3.5802762,-2.2866475,3
-2.8953851,4.9279548,9.7015259,2
2.910925,-0.70194288,3.6843374,1
-3.1028418,0.99024913,8.450213400000001,2
-1.4983112,4.4086029,5.7790654,2
2.7050062,3.1304157,1.2101124,1
1.3876987,4.8723961,2.4694418,1
3.621153,-3.1524348,-0.83934442,3
5.0950339,-2.7701318,-4.62943,3
2.4384053,3.2954759,5.3679602,1
-1.7926849,1.4699674,7.6100443,2
5.5110371,-7.3198058,-10.409456,3
5.1353636,-2.7231413,-4.0191566,3
2.5165085,1.924784,-1.903986,1
6.4199041,-5.6646551,-4.9530461,3
-1.5562234,-0.070135877,4.2531048,2
-4.0656937,-1.2658612,4.8970086,2
-3.1235622,0.32822994,9.064852800000001,2
1.3939825,2.5232029,2.9736996,1
2.6159532,0.97343041,0.6822523700000001,1
3.0281396,0.9334736300000001,-3.0117868,1
5.2707566,-8.7189405,0.49980963,3
3.8226904,-5.6270202,-2.1682439,3
2.2135893,-1.0456898,1.6498472,1
4.9157134,-6.3628524,-6.6294261,3
1.536175,3.9825222,1.1835955,1
3.5765386,3.2520185,3.5644215,1
-2.8763206,4.1679232,8.896105800000001,2
3.8447975,-7.6523096,2.5443889,3
-1.0599044,4.7787155,6.0522195,2
-0.36188798,6.2215826,8.5784767,2
3.3637183,3.4844761,3.7814866,1
4.2317963,6.0720622,0.13459395,1
3.707972,-7.5224312,1.0675363,3
3.5675073,5.1137559,3.8746522,1
4.9309076,-7.6808135,-8.170731999999999,3
5.8103732,-3.5593227,-3.0230851,3
2.6209712,-1.7410208,1.9605379,1
4.2202726,-7.6779166,-12.460359,3
6.8509133,-3.5257419,-6.6996853,3
5.368689,-7.1485093,-8.121431299999999,3
4.3142163,-6.4180234,-2.0471827,3
-1.8172948,3.9891638,9.057794400000001,2
5.4323934,-4.4464865,-1.8712475,3
3.3631704,0.092276889,0.19007407,1
4.9969118,-4.7491511,-2.8082458,3
-2.8427777,4.4311946,6.0271593,2
3.7531251,-6.2800739,-1.6761098,3
3.3646898,4.1726848,3.9236761,1
-2.026047,5.0327228,4.7178939,2
2.7145292,-0.48527348,-0.85823458,1
0.7624952,1.9433119,-0.36466355,1
2.4153825,-3.1810435,-4.9622721,1
-1.6543751,6.5304159,8.7383878,2
-0.9376192,0.8076386800000001,-3.0944883,2
7.0034855,-3.6811285,-4.3655566,3
4.9504383,-6.0134718,-3.7422599,3
3.0375408,2.6416569,-3.2307955,1
3.8387808,-5.3421388,0.39072063,3
3.9601509,3.5258326,-2.202588,1
-2.2198836,2.5214522,0.58988739,2
-1.6879232,-1.4562924,3.2734735,2
-3.2243433,0.88699815,8.4267796,2
-2.85092,-1.1926637,8.0629288,2
-2.9120055,-0.6226919400000001,6.3967225,2
4.2673481,-8.8236498,2.8945837,3
1.3864567,2.0127881,8.3795637,1
4.6954577,-6.5428924,-8.4013822,3
2.1915419,3.0040614,3.5316263,1
-3.0984936,1.9469126,8.369336499999999,2
4.5661354,2.7740269,2.8002603,1
2.1737014,0.30718185,1.3299042,1
4.3951596,4.4185395,-4.8383457,1
6.3114145,-4.7014785,-4.9766362,3
3.5735011,-5.9274868,1.0540135,3
4.7871543,-7.0488952,-4.2217052,3
-1.9351044,0.12674378,12.334632,2
-2.4426552,0.14606499,4.8264666,2
2.9867208,6.0259587,3.3377288,1
4.1935948,-4.9371957,-0.67947822,3
-2.1167529,2.6250125,1.756833,2
2.4451377,-5.9775663,0.33499995,3
6.5075406,-1.8683734,-10.697751,3
5.6041606,-3.700184,-0.7074185,3
4.3973467,-3.9650281,-4.1671595,3
-1.8471295,4.1362671,0.76338086,2
4.2689696,4.0354956,-3.0121799,1
3.9362693,-6.7122017,-4.571292,3
3.2358275,2.4107192,-2.6457632,1
3.3043634,2.707007,2.9631335,1
1.0958921,3.9953565,0.8209918899999999,1
5.3672245,-5.0187965,-5.5393894,3
3.5162802,2.4093645,-0.018151154,1
5.8123211,-4.01218,-4.453025,3
2.055084,4.0645224,2.2932845,1
-2.5872637,1.7323556,3.461254,2
1.5167823,1.4367555,3.6342517,1
-2.4655613,3.2406813,7.481613,2
5.3600567,-0.52677624,-5.1520591,3
-3.0923391,1.728856,4.4130495,2
-2.6904529,-0.2169091,0.77878152,2
6.8925598,-4.4911313,-2.8533051,3
4.1737052,4.133899,-3.1158156,1
-0.80741125,3.2932832,1.7581561,2
5.7048465,-5.6080662,-11.006464,3
2.9244241,-0.47706135,-5.0783445,1
4.1857389,-9.4763734,-6.9705487,3
3.8185785,2.4375714,-3.0924015,1
-1.9395369,2.2292469,7.7456908,2
2.7992895,2.8016862,-5.3594965,1
3.8630659,0.60816573,-4.259538,1
2.0374755,0.52027151,-2.3946603,1
-1.3776688,0.8919851,6.5727549,2
-3.3678987,2.0988382,5.9812877,2
5.3880664,-5.0539495,-7.3109621,3
3.3729698,1.3148974,-4.2078236,1
-2.2822946,0.47971766,4.152923,2
-1.6931286,3.7352082,3.0740238,2
2.8425782,4.4199262,2.7273834,1
5.0734996,-9.848581100000001,-6.327442,3
5.1616851,-6.2044928,-3.0272787,3
-2.9990434,-0.50562842,1.9179401,2
-3.6472065,-1.6328321,6.9858541,2
-1.6990844,1.3183174,0.78074184,2
4.8318291,-4.4068737,-5.5191037,3
5.7212346,-4.8110141,-4.5638266,3
-2.3380711,2.326419,4.0543184,2
4.1658627,2.6343936,-0.9904024299999999,1
3.707296,-0.39791209,-1.1903028,1
-3.1739685,-0.32866433,8.747065600000001,2
5.8278288,-4.5343778,-5.1339903,3
3.2013838,2.4599885,-0.33714972,1
3.3986128,0.1187423,5.9449761,1
2.4766754,-6.2298515,-1.7119002,3
7.8053365,-1.9986614,-1.5103439,3
-1.2248307,3.8960768,6.2604444,2
2.5582306,-0.19868575,-2.3968432,1
3.490164,1.2179422,-0.9482117799999999,1
-3.0485041,0.79435449,8.4964178,2
3.7258467,-4.6552982,-2.2758095,3
3.0154436,2.0802052,4.3568185,1
-1.3962987,-0.5784582,5.8334624,2
3.3466291,-8.007737300000001,-2.407537,3
-1.7620741,-0.6609361499999999,7.1211662,2
1.1185114,-0.16549933,7.7182478,1
4.7216511,-6.1090187,-7.8386023,3
2.3413196,3.024102,3.2437801,1
3.4061951,0.86261832,-0.014682408,1
2.550889,0.80829619,-0.54664866,1
4.4101514,-4.6358032,-6.6779145,3
-2.9263979,-0.071786445,6.2285754,2
5.4287599,-2.7419379,-3.4478262,3
-2.3671117,3.2153089,1.5704834,2
-0.8000793,1.5751015,1.5257191,2
-1.4232714,-0.026766943,0.14900923,2
1.9357066,2.0821658,2.0672427,1
3.7801684,0.33432596,0.09322316899999999,1
1.2222202,-2.2691703,1.3311751,1
-2.2111353,2.1732944,4.8313793,2
4.8649415,-8.5964773,-4.9944311,3
-2.0578687,0.6963387599999999,5.9399131,2
4.892993,2.1451967,-1.2280035,1
4.6884673,-6.0523578,-11.737216,3
2.8824627,3.897651,4.2195671,1
2.8617859,-0.31272139,1.5780064,1
3.3905266,2.2474243,0.3167913,1
5.0333325,-4.6860287,-1.341521,3
3.6506833,-6.7664487,-9.3368234,3
4.6497226,-4.6198485,-0.42200437,3
-2.979348,0.14193359,6.0457221,2
4.1023994,-5.5145694,0.97712303,3
-1.5471053,0.11841299,4.9644143,2
4.7936589,-3.9204853,-2.3000357,3
2.0937094,2.5258528,-1.7771377,1
-2.5838361,0.033036525,1.3045977,2
-2.8127873,1.801722,6.0519657,2
-2.6804091,-0.42596737,4.0457907,2
-0.57242762,4.9610193,6.4881706,2
4.0867497,4.9225558,3.8223107,1
-0.38505303,2.0662248,2.0589447,2
4.139537,-10.790214,-6.2631274,3
1.7343404,0.27756503,3.0584558,1
1.9134298,2.9847438,1.9684086,1
-2.7308035,1.9986233,4.473812,2
-2.6818891,3.2794074,4.4691451,2
2.5457592,-1.2745959,3.1218912,1
2.637682,1.8460929,2.4264136,1
0.9976861299999999,3.3947656,5.5585907,1
4.2631342,7.4216006,-3.0758914,1
5.3279057,2.772062,0.031627116,1
4.8801178,-5.1913698,-3.9370413,3
-2.0586525,1.7296057,3.0813364,2
4.6137237,5.2921831,2.3901799,1
-2.6957133,3.2947342,4.3976642,2
-3.3362262,-3.4590329,2.0937742,2
1.8028296,1.4115182,-0.13813408,1
2.5962796,2.7398384,6.5524287,1
3.0385215,2.2881143,-4.9206997,1
1.6368196,3.1007286,0.29310685,1
-1.6812711,3.2770374,5.4689368,2
-1.506906,4.1461302,9.714173799999999,2
2.9450386,0.11737442,4.0982924,1
4.5611122,-5.2581242,-1.4282923,3
4.4925883,-6.6906297,-3.2088276,3
-3.5356871,-1.9401727,5.2723622,2
3.87929,4.2703401,5.4636574,1
-2.3418407,2.56047,7.5077838,2
2.9059653,3.2371708,2.6172115,1
3.1554469,0.56242766,-2.6560063,1
6.2198684,-4.9797748,-7.0347131,3
-2.5352761,1.101454,3.1416201,2
4.4945161,2.5495058,2.9290546,1
